wav_file_path,model_no,image_file_path,label,score,start_time_sec,end_time_sec,start_time,end_time,min_frequency,max_frequency,box_x1,box_x2,box_y1,box_y2,sonobuoy_id,category,dB_SPL_calibrated,SPL_calibrated_dB
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_120_to_180.png,B,0.48,141.90505065918,154.42692565918,2018-06-23 01:22:38,2018-06-23 01:22:51,27,54,219.050506591797,344.269256591797,95.6979827880859,123.218200683594,SB59,AB,NaN,91.3712721396001
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_240_to_300.png,B,0.1,278.337200927734,295.197998046875,2018-06-23 01:24:55,2018-06-23 01:25:12,28,52,383.372009277344,551.97998046875,98.1766510009766,122.277420043945,SB59,AB,NaN,85.4775630405486
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_300_to_360.png,B,0.25,325.575776672363,337.121987915039,2018-06-23 01:25:42,2018-06-23 01:25:54,25,55,255.757766723633,371.219879150391,94.9351119995117,124.754516601563,SB59,AB,NaN,88.725447183876
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1200_to_1260.png,B,0.4,1207.44622039795,1220.24257659912,2018-06-23 01:40:24,2018-06-23 01:40:37,20,53,74.4622039794922,202.425765991211,96.9031219482422,130.208419799805,SB59,AB,NaN,93.9808912664892
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1260_to_1320.png,B,0.38,1260,1270.38110198975,2018-06-23 01:41:17,2018-06-23 01:41:27,24,56,0,103.811019897461,93.9426116943359,126.04426574707,SB59,AB,NaN,82.4296810280171
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_720_to_780.png,B,0.18,748.434252929688,760.789572143555,2018-06-23 02:12:28,2018-06-23 02:12:40,21,50,284.342529296875,407.895721435547,100.335113525391,129.038314819336,SB59,AB,NaN,85.415458672724
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1800_to_1860.png,B,0.33,1840.46165466309,1852.97620849609,2018-06-23 03:30:40,2018-06-23 03:30:52,22,54,404.616546630859,529.762084960938,96.1581649780273,128.455535888672,SB59,AB,NaN,93.4420084461988
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_2220_to_2280.png,B,0.31,2243.91154022217,2255.52203979492,2018-06-23 03:37:23,2018-06-23 03:37:35,23,54,239.11540222168,355.220397949219,95.8382873535156,126.875648498535,SB59,AB,NaN,87.7223639151765
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_2700_to_2760.png,B,0.11,2732.78129882812,2748.54185791016,2018-06-23 03:45:32,2018-06-23 03:45:48,17,48,327.81298828125,485.418579101563,102.126770019531,132.56413269043,SB59,AB,NaN,85.7626346032671
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_720_to_780.png,D,0.38,731.782734680176,734.185734558105,2018-06-23 01:32:28,2018-06-23 01:32:31,30,67,117.827346801758,141.857345581055,83.1841278076172,119.896911621094,SB59,D,NaN,86.7646887350841
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_780_to_840.png,D,0.14,782.222937393188,784.152774047852,2018-06-23 01:33:19,2018-06-23 01:33:21,32,71,22.2293739318848,41.5277404785156,78.5333862304688,117.633087158203,SB59,D,NaN,87.3759930199907
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_900_to_960.png,D,0.17,920.981553649902,924.036279296875,2018-06-23 01:35:37,2018-06-23 01:35:41,31,67,209.815536499023,240.36279296875,82.9399490356445,119.068161010742,SB59,D,NaN,86.7154935468321
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1020_to_1080.png,D,0.64,1066.85245361328,1069.20462646484,2018-06-23 01:38:03,2018-06-23 01:38:06,31,68,468.524536132813,492.046264648438,82.1012573242188,118.808349609375,SB59,D,NaN,85.9736490578753
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1200_to_1260.png,D,0.29,1201.7349861145,1204.64072990417,2018-06-23 01:40:18,2018-06-23 01:40:21,28,71,17.3498611450195,46.407299041748,78.5061645507813,121.791526794434,SB59,D,NaN,86.6930658178638
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1260_to_1320.png,D,0.11,1284.90786743164,1288.38672790527,2018-06-23 01:41:41,2018-06-23 01:41:45,31,70,249.078674316406,283.867279052734,79.8552398681641,118.759376525879,SB59,D,NaN,89.3119530864752
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_1920_to_1980.png,D,0.97,1930.25227203369,1933.32041625977,2018-06-23 01:52:27,2018-06-23 01:52:30,30,66,102.522720336914,133.204162597656,84.0766448974609,120.431182861328,SB59,D,NaN,86.8460910395036
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_2040_to_2100.png,D,0.72,2066.34447021484,2069.22102661133,2018-06-23 01:54:43,2018-06-23 01:54:46,30,69,263.444702148438,292.210266113281,81.1958923339844,119.643280029297,SB59,D,NaN,89.4777972313664
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_60_to_120.png,D,0.26,60.259227013588,62.6619472503662,2018-06-23 02:01:00,2018-06-23 02:01:02,26,72,2.59227013587952,26.6194725036621,77.7024841308594,123.793350219727,SB59,D,NaN,89.0680624039468
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_120_to_180.png,D,0.26,169.182406616211,172.614862060547,2018-06-23 02:02:49,2018-06-23 02:02:52,25,70,491.824066162109,526.148620605469,80.4883193969727,125.322067260742,SB59,D,NaN,94.6909912041379
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_540_to_600.png,D,0.96,547.666060638428,550.47672958374,2018-06-23 02:09:07,2018-06-23 02:09:10,26,73,76.6606063842773,104.767295837402,77.4614562988281,123.547134399414,SB59,D,NaN,91.8220846367948
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_660_to_720.png,D,0.92,678.125535583496,680.856700134277,2018-06-23 02:11:18,2018-06-23 02:11:20,29,69,181.255355834961,208.567001342773,81.2060470581055,120.547691345215,SB59,D,NaN,91.700543089004
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_780_to_840.png,D,0.17,794.39690246582,796.853302001953,2018-06-23 02:13:14,2018-06-23 02:13:16,30,69,143.969024658203,168.533020019531,81.3566970825195,119.939208984375,SB59,D,NaN,88.4033059228362
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_960_to_1020.png,D,0.7,979.546855163574,982.658609008789,2018-06-23 02:16:19,2018-06-23 02:16:22,29,75,195.468551635742,226.586090087891,75.0269546508789,121.305419921875,SB59,D,NaN,94.2304381862939
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1260_to_1320.png,D,0.43,1299.4258392334,1302.19402770996,2018-06-23 02:21:39,2018-06-23 02:21:42,30,69,394.258392333984,421.940277099609,80.8200149536133,119.53394317627,SB59,D,NaN,93.649201712184
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1320_to_1380.png,D,0.35,1320.07474095821,1322.36500968933,2018-06-23 02:22:00,2018-06-23 02:22:02,28,67,0.747409582138062,23.6500968933105,83.4145050048828,121.845977783203,SB59,D,NaN,86.1906713429433
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1620_to_1680.png,D,0.67,1646.23135375977,1649.64268188477,2018-06-23 02:27:26,2018-06-23 02:27:29,30,68,262.313537597656,296.426818847656,82.0515899658203,119.506813049316,SB59,D,NaN,85.8048371296662
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1740_to_1800.png,D,0.88,1778.80683288574,1782.29138793945,2018-06-23 02:29:38,2018-06-23 02:29:42,30,76,388.068328857422,422.913879394531,73.6758804321289,119.717658996582,SB59,D,NaN,85.2364976512457
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2220_to_2280.png,D,0.98,2232.87506256104,2235.78101654053,2018-06-23 02:37:12,2018-06-23 02:37:15,29,71,128.750625610352,157.810165405273,78.5754928588867,120.762496948242,SB59,D,NaN,88.5488706342425
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2340_to_2400.png,D,0.15,2340.12270053625,2342.48785037994,2018-06-23 02:39:00,2018-06-23 02:39:02,29,86,1.22700536251068,24.8785037994385,64.3578948974609,121.003288269043,SB59,D,NaN,84.8952197000607
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2520_to_2580.png,D,0.93,2543.38379669189,2545.5435256958,2018-06-23 02:42:23,2018-06-23 02:42:25,30,67,233.837966918945,255.435256958008,83.2402420043945,119.664131164551,SB59,D,NaN,91.5051932941548
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2520_to_2580.png,D,0.12,2550.07598266602,2552.75470275879,2018-06-23 02:42:30,2018-06-23 02:42:32,29,69,300.759826660156,327.547027587891,80.5156860351563,120.517585754395,SB59,D,NaN,88.806442733138
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2520_to_2580.png,D,0.98,2567.48030700684,2571.14791259766,2018-06-23 02:42:47,2018-06-23 02:42:51,25,70,474.803070068359,511.479125976563,79.7474136352539,124.578010559082,SB59,D,NaN,92.0353920657558
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_2640_to_2700.png,D,0.34,2653.44523925781,2656.14014282227,2018-06-23 02:44:13,2018-06-23 02:44:16,30,52,134.452392578125,161.401428222656,97.8242340087891,120.48787689209,SB59,D,NaN,84.2500244932964
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_3240_to_3300.png,D,0.72,3269.49471740723,3271.45032043457,2018-06-23 02:54:29,2018-06-23 02:54:31,30,68,294.947174072266,314.503204345703,81.9168243408203,120.007835388184,SB59,D,NaN,86.516430594117
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_3300_to_3360.png,D,0.87,3343.21305541992,3346.08963317871,2018-06-23 02:55:43,2018-06-23 02:55:46,30,61,432.130554199219,460.896331787109,88.6770248413086,119.918106079102,SB59,D,NaN,80.946291095539
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_60_to_120.png,D,0.9,60.33444480896,62.7378400802612,2018-06-23 03:01:00,2018-06-23 03:01:02,28,67,3.34444808959961,27.3784008026123,82.5188980102539,122.473907470703,SB59,D,NaN,90.7560399352371
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_240_to_300.png,D,0.71,277.799938964844,280.016735839844,2018-06-23 03:04:37,2018-06-23 03:04:40,29,68,377.999389648438,400.167358398438,82.4659042358398,121.060684204102,SB59,D,NaN,88.8700245895276
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_840_to_900.png,D,0.53,874.009893798828,876.208801269531,2018-06-23 03:14:34,2018-06-23 03:14:36,29,75,340.098937988281,362.088012695313,75.4171752929688,120.719688415527,SB59,D,NaN,87.3315720022374
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_900_to_960.png,D,0.96,925.017366027832,928.026205444336,2018-06-23 03:15:25,2018-06-23 03:15:28,29,70,250.17366027832,280.262054443359,79.681770324707,121.163215637207,SB59,D,NaN,95.9966086704922
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1260_to_1320.png,D,0.45,1270.34772109985,1272.45121307373,2018-06-23 03:21:10,2018-06-23 03:21:12,30,65,103.477210998535,124.512130737305,84.6829452514648,120.489242553711,SB59,D,NaN,85.1719968440148
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1260_to_1320.png,D,0.55,1307.67013244629,1310.41560974121,2018-06-23 03:21:47,2018-06-23 03:21:50,28,70,476.701324462891,504.156097412109,80.4702529907227,121.612236022949,SB59,D,NaN,94.2818651791075
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1440_to_1500.png,D,0.14,1494.77300415039,1497.82985229492,2018-06-23 03:24:54,2018-06-23 03:24:57,31,72,547.730041503906,578.298522949219,77.6238403320313,119.28776550293,SB59,D,NaN,86.0739807623349
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1500_to_1560.png,D,0.2,1523.69651794434,1526.44656982422,2018-06-23 03:25:23,2018-06-23 03:25:26,29,68,236.965179443359,264.465698242188,81.5696029663086,120.766632080078,SB59,D,NaN,90.3437595994713
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1620_to_1680.png,D,0.81,1675.69295654297,1678.35487670898,2018-06-23 03:27:55,2018-06-23 03:27:58,27,70,556.929565429688,583.548767089844,80.4851303100586,123.316207885742,SB59,D,NaN,96.2895737220619
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1740_to_1800.png,D,0.71,1778.4281463623,1780.95194702148,2018-06-23 03:29:38,2018-06-23 03:29:40,30,68,384.281463623047,409.519470214844,81.8207702636719,120.095069885254,SB59,D,NaN,92.4641473360066
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_2760_to_2820.png,D,0.73,2763.36294212341,2766.01316680908,2018-06-23 03:46:03,2018-06-23 03:46:06,27,70,33.6294212341309,60.1316680908203,80.1542587280273,123.207778930664,SB59,D,NaN,91.6271918284021
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_2940_to_3000.png,D,0.7,2947.67445678711,2950.318800354,2018-06-23 03:49:07,2018-06-23 03:49:10,29,67,76.7445678710938,103.188003540039,83.3869247436523,121.027877807617,SB59,D,NaN,81.1878164854553
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_3060_to_3120.png,D,0.64,3103.62285766602,3105.70271911621,2018-06-23 03:51:43,2018-06-23 03:51:45,30,69,436.228576660156,457.027191162109,81.3545303344727,120.285415649414,SB59,D,NaN,87.0970753314585
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_3120_to_3180.png,D,0.7,3152.0802734375,3155.10962219238,2018-06-23 03:52:32,2018-06-23 03:52:35,30,68,320.802734375,351.096221923828,81.7069091796875,119.93244934082,SB59,D,NaN,92.016044769548
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-120000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-120000_second_2160_to_2220.png,D,0.19,2198.30838012695,2200.16427612305,2018-06-23 12:36:38,2018-06-23 12:36:40,27,88,383.083801269531,401.642761230469,62.3779144287109,122.500282287598,SB59,D,NaN,107.721272025938
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_960_to_1020.png,40Hz,0.44,1005.30613098145,1006.94963989258,2018-06-23 02:16:45,2018-06-23 02:16:46,51,67,453.061309814453,469.496398925781,83.4326553344727,98.900276184082,SB59,20-40Hz,NaN,83.7770226923938
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1200_to_1260.png,40Hz,0.39,1210.40442886353,1212.1628868103,2018-06-23 02:20:10,2018-06-23 02:20:12,51,66,104.044288635254,121.628868103027,84.309814453125,99.3653564453125,SB59,20-40Hz,NaN,84.697042822454
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-020000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-020000_second_1980_to_2040.png,40Hz,0.18,1999.08663330078,2000.76599731445,2018-06-23 02:33:19,2018-06-23 02:33:20,51,67,190.866333007813,207.659973144531,82.5462875366211,99.445556640625,SB59,20-40Hz,NaN,85.5239003071938
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-030000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-030000_second_1740_to_1800.png,40Hz,0.22,1785.44032897949,1787.00631408691,2018-06-23 03:29:45,2018-06-23 03:29:47,36,68,454.403289794922,470.063140869141,82.1200485229492,113.531944274902,SB59,20-40Hz,NaN,89.4040552041211
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-012017.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-012017_second_2220_to_2280.png,20Hz,0.76,2231.39953155518,2233.46063537598,2018-06-23 01:57:28,2018-06-23 01:57:30,14,26,113.995315551758,134.606353759766,124.420318603516,136.306198120117,SB59,20-40Hz,NaN,94.0921242632858
J:\2018-06\Recordings\Sonobuoys\Difar\SB59\CC1806SR_DF_SB59_180623-050000.wav,WhaleMoanDetector_12_11_24_12.pth,L:/WhaleMoanDetector_predictions/CalCOFI_2018/CalCOFI_2018_06\CC1806SR_DF_SB59_180623-050000_second_480_to_540.png,20Hz,0.14,531.401727294922,532.920928955078,2018-06-23 05:08:51,2018-06-23 05:08:52,10,28,514.017272949219,529.209289550781,122.249702453613,139.969345092773,SB59,20-40Hz,NaN,103.476757739658
